year,week,day,team,opp,q1,q2,q3,final
2006,8,1029,jax,phi,7,0,3,13
2006,8,1029,phi,jax,0,0,3,6
2006,8,1029,ram,sdg,0,7,3,24
2006,8,1029,sdg,ram,14,0,10,38
2006,8,1029,pit,rai,0,6,0,13
2006,8,1029,rai,pit,7,3,3,20
2006,8,1029,clt,den,3,3,14,34
2006,8,1029,den,clt,0,14,7,31
2006,8,1029,nyj,cle,3,0,7,13
2006,8,1029,cle,nyj,3,7,10,20
2006,8,1029,dal,car,0,10,0,35
2006,8,1029,car,dal,14,0,0,14
2006,8,1030,nwe,min,7,10,14,31
2006,8,1030,min,nwe,0,0,7,7
2006,9,1105,mia,chi,0,14,7,31
2006,9,1105,chi,mia,3,7,3,13
2006,9,1105,gnb,buf,0,0,7,10
2006,9,1105,buf,gnb,3,7,0,24
2006,9,1105,dal,was,0,12,7,19
2006,9,1105,was,dal,5,7,0,22
2006,9,1105,nor,tam,14,3,14,31
2006,9,1105,tam,nor,0,14,0,14
2006,9,1105,cin,rav,0,7,3,20
2006,9,1105,rav,cin,14,3,6,26
2006,9,1105,kan,ram,7,17,0,31
2006,9,1105,ram,kan,0,10,7,17
2006,9,1105,htx,nyg,0,3,7,10
2006,9,1105,nyg,htx,7,0,0,14
2006,9,1105,atl,det,7,7,0,14
2006,9,1105,det,atl,10,7,3,30
2006,9,1105,oti,jax,0,0,0,7
2006,9,1105,jax,oti,14,6,17,37
2006,9,1105,min,sfo,3,0,0,3
2006,9,1105,sfo,min,0,6,0,9
2006,9,1105,cle,sdg,3,9,0,25
2006,9,1105,sdg,cle,3,7,7,32
2006,9,1105,den,pit,14,0,7,31
2006,9,1105,pit,den,0,10,7,20
2006,9,1105,clt,nwe,7,10,7,27
2006,9,1105,nwe,clt,0,14,3,20
2006,9,1106,rai,sea,0,0,0,0
2006,9,1106,sea,rai,10,3,0,16
2006,10,1112,buf,clt,3,7,3,16
2006,10,1112,clt,buf,0,10,7,17
2006,10,1112,was,phi,0,3,0,3
2006,10,1112,phi,was,10,7,10,27
2006,10,1112,nyj,nwe,0,7,3,17
2006,10,1112,nwe,nyj,0,6,0,14
2006,10,1112,sdg,cin,0,7,21,49
2006,10,1112,cin,sdg,21,7,10,41
2006,10,1112,rav,oti,7,10,0,27
2006,10,1112,oti,rav,12,14,0,26
2006,10,1112,kan,mia,0,0,0,10
2006,10,1112,mia,kan,3,10,0,13
2006,10,1112,htx,jax,10,0,3,13
2006,10,1112,jax,htx,0,3,0,10
2006,10,1112,sfo,det,10,3,3,19
2006,10,1112,det,sfo,0,3,7,13
2006,10,1112,cle,atl,7,7,0,17
2006,10,1112,atl,cle,0,3,7,13
2006,10,1112,gnb,min,10,7,3,23
2006,10,1112,min,gnb,0,14,0,17
2006,10,1112,den,rai,7,0,0,17
2006,10,1112,rai,den,7,6,0,13
2006,10,1112,nor,pit,7,17,0,31
2006,10,1112,pit,nor,14,3,7,38
2006,10,1112,dal,crd,3,10,7,27
2006,10,1112,crd,dal,0,3,0,10
2006,10,1112,ram,sea,10,3,3,22
2006,10,1112,sea,ram,7,7,0,24
2006,10,1112,chi,nyg,3,7,14,38
2006,10,1112,nyg,chi,7,6,7,20
2006,10,1113,tam,car,7,0,0,10
2006,10,1113,car,tam,0,0,17,24
2006,11,1119,rai,kan,3,10,0,13
2006,11,1119,kan,rai,7,0,3,17
2006,11,1119,oti,phi,7,3,14,31
2006,11,1119,phi,oti,3,3,0,13
2006,11,1119,ram,car,0,0,0,0
2006,11,1119,car,ram,0,10,3,15
2006,11,1119,atl,rav,7,0,3,10
2006,11,1119,rav,atl,0,0,17,24
2006,11,1119,cin,nor,7,3,0,31
2006,11,1119,nor,cin,7,0,0,16
2006,11,1119,nwe,gnb,7,14,7,35
2006,11,1119,gnb,nwe,0,0,0,0
2006,11,1119,pit,cle,0,0,3,24
2006,11,1119,cle,pit,0,10,0,20
2006,11,1119,was,tam,3,0,7,17
2006,11,1119,tam,was,3,0,7,20
2006,11,1119,min,mia,7,0,3,20
2006,11,1119,mia,min,0,10,0,24
2006,11,1119,buf,htx,14,3,0,24
2006,11,1119,htx,buf,7,7,7,21
2006,11,1119,chi,nyj,0,0,3,10
2006,11,1119,nyj,chi,0,0,0,0
2006,11,1119,det,crd,0,0,3,10
2006,11,1119,crd,det,0,10,7,17
2006,11,1119,sea,sfo,0,0,7,14
2006,11,1119,sfo,sea,3,17,0,20
2006,11,1119,clt,dal,0,7,7,14
2006,11,1119,dal,clt,0,0,7,21
2006,11,1119,sdg,den,7,0,14,35
2006,11,1119,den,sdg,0,14,10,27
2006,11,1120,nyg,jax,3,0,7,10
2006,11,1120,jax,nyg,3,7,6,26
2006,12,1123,mia,det,7,7,10,27
2006,12,1123,det,mia,10,0,0,10
2006,12,1123,tam,dal,7,3,0,10
2006,12,1123,dal,tam,7,14,14,38
2006,12,1123,den,kan,0,3,7,10
2006,12,1123,kan,den,3,7,3,19
2006,12,1126,pit,rav,0,0,0,0
2006,12,1126,rav,pit,7,10,7,27
2006,12,1126,sfo,ram,0,7,7,17
2006,12,1126,ram,sfo,0,13,0,20
2006,12,1126,htx,nyj,0,3,0,11
2006,12,1126,nyj,htx,3,6,14,26
2006,12,1126,jax,buf,0,14,0,24
2006,12,1126,buf,jax,7,10,7,27
2006,12,1126,car,was,3,3,0,13
2006,12,1126,was,car,0,3,7,17
2006,12,1126,cin,cle,7,10,6,30
2006,12,1126,cle,cin,0,0,0,0
2006,12,1126,crd,min,7,6,0,26
2006,12,1126,min,crd,7,7,10,31
2006,12,1126,nor,atl,14,7,0,31
2006,12,1126,atl,nor,3,3,7,13
2006,12,1126,rai,sdg,0,7,7,14
2006,12,1126,sdg,rai,0,7,0,21
2006,12,1126,nyg,oti,7,14,0,21
2006,12,1126,oti,nyg,0,0,0,24
2006,12,1126,chi,nwe,0,3,0,13
2006,12,1126,nwe,chi,0,10,0,17
2006,12,1126,phi,clt,0,7,7,21
2006,12,1126,clt,phi,7,17,7,45
2006,12,1127,gnb,sea,7,7,7,24
2006,12,1127,sea,gnb,3,9,7,34
2006,13,1130,rav,cin,0,0,0,7
2006,13,1130,cin,rav,0,6,7,13
2006,13,1203,sdg,buf,10,7,0,24
2006,13,1203,buf,sdg,0,0,14,21
2006,13,1203,crd,ram,7,10,7,34
2006,13,1203,ram,crd,3,0,7,20
2006,13,1203,det,nwe,0,10,8,21
2006,13,1203,nwe,det,3,10,0,28
2006,13,1203,nyj,gnb,10,21,0,38
2006,13,1203,gnb,nyj,0,0,10,10
2006,13,1203,min,chi,0,3,3,13
2006,13,1203,chi,min,0,7,14,23
2006,13,1203,atl,was,0,10,7,24
2006,13,1203,was,atl,14,0,0,14
2006,13,1203,clt,oti,7,7,0,17
2006,13,1203,oti,clt,0,10,0,20
2006,13,1203,kan,cle,0,14,7,28
2006,13,1203,cle,kan,7,7,0,31
2006,13,1203,sfo,nor,3,0,7,10
2006,13,1203,nor,sfo,0,14,10,34
2006,13,1203,htx,rai,7,0,7,23
2006,13,1203,rai,htx,0,14,0,14
2006,13,1203,jax,mia,3,14,0,24
2006,13,1203,mia,jax,7,0,0,10
2006,13,1203,tam,pit,0,0,0,3
2006,13,1203,pit,tam,7,3,0,20
2006,13,1203,dal,nyg,7,3,3,23
2006,13,1203,nyg,dal,7,0,3,20
2006,13,1203,sea,den,0,7,0,23
2006,13,1203,den,sea,3,10,0,20
2006,13,1204,car,phi,7,7,7,24
2006,13,1204,phi,car,0,7,7,27
2006,14,1207,cle,pit,0,0,0,7
2006,14,1207,pit,cle,7,3,14,27
2006,14,1210,rav,kan,3,3,7,20
2006,14,1210,kan,rav,0,0,3,10
2006,14,1210,nyg,car,3,14,10,27
2006,14,1210,car,nyg,0,10,0,13
2006,14,1210,atl,tam,0,0,14,17
2006,14,1210,tam,atl,3,3,0,6
2006,14,1210,nwe,mia,0,0,0,0
2006,14,1210,mia,nwe,3,3,7,21
2006,14,1210,oti,htx,3,3,7,26
2006,14,1210,htx,oti,0,7,7,20
2006,14,1210,rai,cin,0,3,0,10
2006,14,1210,cin,rai,14,0,13,27
2006,14,1210,phi,was,7,14,0,21
2006,14,1210,was,phi,3,3,10,19
2006,14,1210,clt,jax,3,7,0,17
2006,14,1210,jax,clt,7,17,13,44
2006,14,1210,min,det,14,6,3,30
2006,14,1210,det,min,0,10,3,20
2006,14,1210,sea,crd,7,7,7,21
2006,14,1210,crd,sea,14,3,0,27
2006,14,1210,gnb,sfo,7,10,7,30
2006,14,1210,sfo,gnb,3,3,7,19
2006,14,1210,den,sdg,0,3,17,20
2006,14,1210,sdg,den,14,14,0,48
2006,14,1210,buf,nyj,7,14,7,31
2006,14,1210,nyj,buf,7,6,0,13
2006,14,1210,nor,dal,0,21,21,42
2006,14,1210,dal,nor,7,0,10,17
2006,14,1211,chi,ram,0,14,14,42
2006,14,1211,ram,chi,0,13,0,27
2006,15,1214,sfo,sea,0,3,0,24
2006,15,1214,sea,sfo,7,0,0,14
2006,15,1216,dal,atl,7,14,10,38
2006,15,1216,atl,dal,0,21,7,28
2006,15,1217,mia,buf,0,0,0,0
2006,15,1217,buf,mia,0,7,7,21
2006,15,1217,cle,rav,3,7,7,17
2006,15,1217,rav,cle,7,10,7,27
2006,15,1217,htx,nwe,0,0,7,7
2006,15,1217,nwe,htx,17,10,7,40
2006,15,1217,det,gnb,3,0,3,9
2006,15,1217,gnb,det,3,7,0,17
2006,15,1217,pit,car,0,17,10,37
2006,15,1217,car,pit,0,3,0,3
2006,15,1217,jax,oti,7,3,0,17
2006,15,1217,oti,jax,7,0,17,24
2006,15,1217,was,nor,10,3,0,16
2006,15,1217,nor,was,0,7,0,10
2006,15,1217,nyj,min,7,16,3,26
2006,15,1217,min,nyj,7,0,0,13
2006,15,1217,tam,chi,0,3,7,31
2006,15,1217,chi,tam,7,14,3,34
2006,15,1217,den,crd,10,6,7,37
2006,15,1217,crd,den,0,10,3,20
2006,15,1217,ram,rai,0,6,7,20
2006,15,1217,rai,ram,0,0,0,0
2006,15,1217,phi,nyg,7,7,0,36
2006,15,1217,nyg,phi,7,3,3,22
2006,15,1217,kan,sdg,0,3,3,9
2006,15,1217,sdg,kan,7,7,0,20
2006,15,1218,cin,clt,3,7,3,16
2006,15,1218,clt,cin,3,14,14,34
2006,16,1221,min,gnb,0,0,7,7
2006,16,1221,gnb,min,3,3,0,9
2006,16,1223,kan,rai,10,7,0,20
2006,16,1223,rai,kan,3,3,3,9
2006,16,1224,was,ram,7,14,7,31
2006,16,1224,ram,was,0,14,14,37
2006,16,1224,rav,pit,7,7,7,31
2006,16,1224,pit,rav,0,7,0,7
2006,16,1224,oti,buf,7,13,0,30
2006,16,1224,buf,oti,10,9,10,29
2006,16,1224,car,atl,0,10,0,10
2006,16,1224,atl,car,3,0,0,3
2006,16,1224,nwe,jax,0,10,7,24
2006,16,1224,jax,nwe,0,7,7,21
2006,16,1224,clt,htx,7,7,3,24
2006,16,1224,htx,clt,14,7,0,27
2006,16,1224,chi,det,3,14,0,26
2006,16,1224,det,chi,7,0,14,21
2006,16,1224,tam,cle,3,3,6,22
2006,16,1224,cle,tam,0,0,0,7
2006,16,1224,nor,nyg,3,10,7,30
2006,16,1224,nyg,nor,7,0,0,7
2006,16,1224,crd,sfo,10,10,0,26
2006,16,1224,sfo,crd,3,3,7,20
2006,16,1224,sdg,sea,0,7,6,20
2006,16,1224,sea,sdg,0,0,7,17
2006,16,1224,cin,den,7,10,0,23
2006,16,1224,den,cin,0,14,7,24
2006,16,1225,phi,dal,7,6,3,23
2006,16,1225,dal,phi,0,7,0,7
2006,16,1225,nyj,mia,0,0,3,13
2006,16,1225,mia,nyj,0,0,0,10
2006,17,1230,nyg,was,3,17,7,34
2006,17,1230,was,nyg,7,0,7,28
2006,17,1231,jax,kan,0,10,14,30
2006,17,1231,kan,jax,7,14,14,35
2006,17,1231,nwe,oti,9,10,7,40
2006,17,1231,oti,nwe,3,7,13,23
2006,17,1231,rai,nyj,0,3,0,3
2006,17,1231,nyj,rai,7,3,3,23
2006,17,1231,cle,htx,0,3,0,6
2006,17,1231,htx,cle,0,0,14,14
2006,17,1231,det,dal,13,7,10,39
2006,17,1231,dal,det,0,14,10,31
2006,17,1231,pit,cin,0,7,0,23
2006,17,1231,cin,pit,0,3,0,17
2006,17,1231,sea,tam,10,7,3,23
2006,17,1231,tam,sea,0,7,0,7
2006,17,1231,car,nor,7,7,14,31
2006,17,1231,nor,car,7,7,7,21
2006,17,1231,ram,min,10,14,10,41
2006,17,1231,min,ram,7,0,0,21
2006,17,1231,atl,phi,7,3,0,17
2006,17,1231,phi,atl,10,7,0,24
2006,17,1231,crd,sdg,7,0,3,20
2006,17,1231,sdg,crd,3,14,10,27
2006,17,1231,mia,clt,3,3,6,22
2006,17,1231,clt,mia,0,17,3,27
2006,17,1231,buf,rav,0,0,7,7
2006,17,1231,rav,buf,3,3,10,19
2006,17,1231,sfo,den,0,3,14,26
2006,17,1231,den,sfo,3,10,3,23
2006,17,1231,gnb,chi,13,10,0,26
2006,17,1231,chi,gnb,0,0,7,7
2007,18,0106,kan,clt,0,0,8,8
2007,18,0106,clt,kan,6,3,7,23
2007,18,0106,dal,sea,3,7,7,20
2007,18,0106,sea,dal,3,3,7,21
2007,18,0107,nyj,nwe,3,7,3,16
2007,18,0107,nwe,nyj,7,10,6,37
2007,18,0107,nyg,phi,7,3,0,20
2007,18,0107,phi,nyg,0,17,3,23
2007,19,0113,clt,rav,6,3,3,15
2007,19,0113,rav,clt,0,3,0,6
2007,19,0113,phi,nor,0,14,7,24
2007,19,0113,nor,phi,3,10,14,27
2007,19,0114,sea,chi,0,14,10,24
2007,19,0114,chi,sea,7,14,0,27
2007,19,0114,nwe,sdg,3,7,3,24
2007,19,0114,sdg,nwe,0,14,0,21
2007,20,0121,nor,chi,0,7,7,14
2007,20,0121,chi,nor,3,13,2,39
2007,20,0121,nwe,clt,7,14,7,34
2007,20,0121,clt,nwe,3,3,15,38
2007,21,0204,clt,chi,6,10,6,29
2007,21,0204,chi,clt,14,0,3,17
2007,1,0906,nor,clt,0,10,0,10
2007,1,0906,clt,nor,7,3,14,41
2007,1,0909,car,ram,7,0,7,27
2007,1,0909,ram,car,7,3,3,13
2007,1,0909,atl,min,0,0,0,3
2007,1,0909,min,atl,7,0,3,24
2007,1,0909,den,buf,3,3,6,15
2007,1,0909,buf,den,7,0,7,14
2007,1,0909,mia,was,0,7,3,13
2007,1,0909,was,mia,0,3,7,16
2007,1,0909,phi,gnb,0,10,3,13
2007,1,0909,gnb,phi,10,0,3,16
2007,1,0909,pit,cle,17,0,14,34
2007,1,0909,cle,pit,0,0,7,7
2007,1,0909,nwe,nyj,7,7,14,38
2007,1,0909,nyj,nwe,0,7,7,14
2007,1,0909,oti,jax,3,3,7,13
2007,1,0909,jax,oti,7,3,0,10
2007,1,0909,kan,htx,0,0,3,3
2007,1,0909,htx,kan,0,10,7,20
2007,1,0909,tam,sea,6,0,0,6
2007,1,0909,sea,tam,0,10,0,20
2007,1,0909,chi,sdg,0,3,0,3
2007,1,0909,sdg,chi,0,0,7,14
2007,1,0909,det,rai,0,10,7,36
2007,1,0909,rai,det,0,0,14,21
2007,1,0909,nyg,dal,6,10,3,35
2007,1,0909,dal,nyg,3,14,14,45
2007,1,0910,rav,cin,0,10,0,20
2007,1,0910,cin,rav,9,3,7,27
2007,1,0910,crd,sfo,0,10,0,17
2007,1,0910,sfo,crd,7,3,3,20
2007,2,0916,htx,car,7,10,14,34
2007,2,0916,car,htx,14,0,0,21
2007,2,0916,sfo,ram,0,7,7,17
2007,2,0916,ram,sfo,7,6,0,16
2007,2,0916,buf,pit,0,0,3,3
2007,2,0916,pit,buf,3,9,7,26
2007,2,0916,clt,oti,6,10,6,22
2007,2,0916,oti,clt,3,3,7,20
2007,2,0916,cin,cle,7,14,17,45
2007,2,0916,cle,cin,6,21,14,51
2007,2,0916,nor,tam,0,0,7,14
2007,2,0916,tam,nor,7,14,7,31
2007,2,0916,gnb,nyg,0,7,7,35
2007,2,0916,nyg,gnb,0,10,3,13
2007,2,0916,atl,jax,0,7,0,7
2007,2,0916,jax,atl,0,3,0,13
2007,2,0916,dal,mia,3,7,10,37
2007,2,0916,mia,dal,3,3,7,20
2007,2,0916,min,det,0,7,10,17
2007,2,0916,det,min,0,10,7,20
2007,2,0916,sea,crd,0,7,10,20
2007,2,0916,crd,sea,3,14,0,23
2007,2,0916,kan,chi,0,7,3,10
2007,2,0916,chi,kan,0,17,3,20
2007,2,0916,nyj,rav,0,3,0,13
2007,2,0916,rav,nyj,7,10,0,20
2007,2,0916,rai,den,0,3,7,20
2007,2,0916,den,rai,7,10,0,23
2007,2,0916,sdg,nwe,0,0,7,14
2007,2,0916,nwe,sdg,14,10,7,38
2007,2,0917,was,phi,3,7,3,20
2007,2,0917,phi,was,0,6,3,12
2007,3,0923,crd,rav,0,3,3,23
2007,3,0923,rav,crd,3,17,3,26
2007,3,0923,min,kan,7,3,0,10
2007,3,0923,kan,min,0,3,3,13
2007,3,0923,ram,tam,0,0,0,3
2007,3,0923,tam,ram,0,3,7,24
2007,3,0923,sfo,pit,6,0,3,16
2007,3,0923,pit,sfo,7,7,3,37
2007,3,0923,det,phi,7,14,0,21
2007,3,0923,phi,det,21,21,7,56
2007,3,0923,mia,nyj,0,13,0,28
2007,3,0923,nyj,mia,7,14,3,31
2007,3,0923,buf,nwe,7,0,0,7
2007,3,0923,nwe,buf,3,14,14,38
2007,3,0923,sdg,gnb,7,7,7,24
2007,3,0923,gnb,sdg,3,14,0,31
2007,3,0923,clt,htx,7,7,13,30
2007,3,0923,htx,clt,7,3,0,24
2007,3,0923,jax,den,0,17,3,23
2007,3,0923,den,jax,0,7,0,14
2007,3,0923,cin,sea,7,3,2,21
2007,3,0923,sea,cin,7,7,0,24
2007,3,0923,cle,rai,0,10,7,24
2007,3,0923,rai,cle,3,13,7,26
2007,3,0923,car,atl,0,10,14,27
2007,3,0923,atl,car,0,10,7,20
2007,3,0923,nyg,was,3,0,7,24
2007,3,0923,was,nyg,7,10,0,17
2007,3,0923,dal,chi,0,3,14,34
2007,3,0923,chi,dal,3,0,7,10
2007,3,0924,oti,nor,3,7,7,31
2007,3,0924,nor,oti,0,7,7,14
2007,4,0930,nyj,buf,0,0,7,14
2007,4,0930,buf,nyj,0,0,7,17
2007,4,0930,htx,atl,7,3,3,16
2007,4,0930,atl,htx,10,10,3,26
2007,4,0930,ram,dal,0,7,0,7
2007,4,0930,dal,ram,0,14,21,35
2007,4,0930,rav,cle,0,6,0,13
2007,4,0930,cle,rav,14,10,3,27
2007,4,0930,chi,det,0,7,6,27
2007,4,0930,det,chi,3,0,0,37
2007,4,0930,gnb,min,7,3,3,23
2007,4,0930,min,gnb,0,6,3,16
2007,4,0930,rai,mia,14,0,7,35
2007,4,0930,mia,rai,0,7,10,17
2007,4,0930,sea,sfo,0,13,7,23
2007,4,0930,sfo,sea,0,0,3,3
2007,4,0930,tam,car,14,3,0,20
2007,4,0930,car,tam,0,0,0,7
2007,4,0930,kan,sdg,0,6,10,30
2007,4,0930,sdg,kan,10,6,0,16
2007,4,0930,pit,crd,7,0,0,14
2007,4,0930,crd,pit,0,0,7,21
2007,4,0930,den,clt,10,3,7,20
2007,4,0930,clt,den,0,14,14,38
2007,4,0930,phi,nyg,0,0,0,3
2007,4,0930,nyg,phi,0,7,9,16
2007,4,1001,nwe,cin,10,7,7,34
2007,4,1001,cin,nwe,0,7,3,13
2007,5,1007,jax,kan,3,7,0,17
2007,5,1007,kan,jax,0,0,0,7
2007,5,1007,det,was,0,0,3,3
2007,5,1007,was,det,0,14,2,34
2007,5,1007,crd,ram,3,14,3,34
2007,5,1007,ram,crd,3,10,7,31
2007,5,1007,sea,pit,0,0,0,0
2007,5,1007,pit,sea,0,7,7,21
2007,5,1007,nyj,nyg,7,10,7,24
2007,5,1007,nyg,nyj,0,7,14,35
2007,5,1007,cle,nwe,0,0,3,17
2007,5,1007,nwe,cle,10,10,0,34
2007,5,1007,mia,htx,10,6,0,19
2007,5,1007,htx,mia,7,3,6,22
2007,5,1007,car,nor,3,3,0,16
2007,5,1007,nor,car,3,3,7,13
2007,5,1007,atl,oti,7,3,3,13
2007,5,1007,oti,atl,7,3,10,20
2007,5,1007,tam,clt,0,7,0,14
2007,5,1007,clt,tam,7,9,7,33
2007,5,1007,sdg,den,14,6,14,41
2007,5,1007,den,sdg,0,3,0,3
2007,5,1007,rav,sfo,0,6,3,9
2007,5,1007,sfo,rav,0,0,7,7
2007,5,1007,chi,gnb,0,7,10,27
2007,5,1007,gnb,chi,7,10,3,20
2007,5,1008,dal,buf,0,10,3,25
2007,5,1008,buf,dal,7,10,7,24
2007,6,1014,cin,kan,7,0,0,20
2007,6,1014,kan,cin,10,10,0,27
2007,6,1014,min,chi,7,7,7,34
2007,6,1014,chi,min,7,7,0,31
2007,6,1014,ram,rav,0,0,3,3
2007,6,1014,rav,ram,3,10,3,22
2007,6,1014,phi,nyj,7,3,6,16
2007,6,1014,nyj,phi,3,3,0,9
2007,6,1014,was,gnb,7,7,0,14
2007,6,1014,gnb,was,7,0,10,17
2007,6,1014,mia,cle,3,7,14,31
2007,6,1014,cle,mia,14,13,0,41
2007,6,1014,oti,tam,0,0,3,10
2007,6,1014,tam,oti,0,3,7,13
2007,6,1014,htx,jax,3,3,3,17
2007,6,1014,jax,htx,0,10,6,37
2007,6,1014,car,crd,3,3,3,25
2007,6,1014,crd,car,0,7,3,10
2007,6,1014,rai,sdg,0,7,0,14
2007,6,1014,sdg,rai,14,0,7,28
2007,6,1014,nwe,dal,14,7,10,48
2007,6,1014,dal,nwe,0,17,7,27
2007,6,1014,nor,sea,7,21,0,28
2007,6,1014,sea,nor,0,10,0,17
2007,6,1015,nyg,atl,14,7,0,31
2007,6,1015,atl,nyg,10,0,0,10
2007,7,1021,rav,buf,0,0,7,14
2007,7,1021,buf,rav,3,6,10,19
2007,7,1021,crd,was,0,6,0,19
2007,7,1021,was,crd,7,7,7,21
2007,7,1021,nwe,mia,14,28,0,49
2007,7,1021,mia,nwe,0,7,0,28
2007,7,1021,oti,htx,6,16,10,38
2007,7,1021,htx,oti,7,0,0,36
2007,7,1021,sfo,nyg,0,7,2,15
2007,7,1021,nyg,sfo,6,13,7,33
2007,7,1021,atl,nor,3,10,0,16
2007,7,1021,nor,atl,7,0,7,22
2007,7,1021,tam,det,0,7,0,16
2007,7,1021,det,tam,10,3,3,23
2007,7,1021,nyj,cin,7,13,3,31
2007,7,1021,cin,nyj,3,7,7,38
2007,7,1021,kan,rai,3,3,0,12
2007,7,1021,rai,kan,0,0,7,10
2007,7,1021,chi,phi,0,3,3,19
2007,7,1021,phi,chi,3,6,0,16
2007,7,1021,min,dal,7,7,0,14
2007,7,1021,dal,min,7,0,14,24
2007,7,1021,ram,sea,3,0,3,6
2007,7,1021,sea,ram,7,3,13,33
2007,7,1021,pit,den,7,0,7,28
2007,7,1021,den,pit,7,14,7,31
2007,7,1022,clt,jax,7,10,2,29
2007,7,1022,jax,clt,0,0,7,7
2007,8,1028,cle,ram,3,14,7,27
2007,8,1028,ram,cle,14,3,3,20
2007,8,1028,pit,cin,7,14,0,24
2007,8,1028,cin,pit,3,3,0,13
2007,8,1028,clt,car,3,7,14,31
2007,8,1028,car,clt,7,0,0,7
2007,8,1028,rai,oti,3,6,0,9
2007,8,1028,oti,rai,3,0,7,13
2007,8,1028,nyg,mia,3,10,0,13
2007,8,1028,mia,nyg,0,0,3,10
2007,8,1028,det,chi,0,13,0,16
2007,8,1028,chi,det,0,0,7,7
2007,8,1028,phi,min,3,14,3,23
2007,8,1028,min,phi,7,3,3,16
2007,8,1028,jax,tam,7,10,0,24
2007,8,1028,tam,jax,3,10,10,23
2007,8,1028,htx,sdg,0,3,0,10
2007,8,1028,sdg,htx,14,21,0,35
2007,8,1028,buf,nyj,3,0,0,13
2007,8,1028,nyj,buf,0,3,0,3
2007,8,1028,nor,sfo,10,14,0,31
2007,8,1028,sfo,nor,0,0,3,10
2007,8,1028,was,nwe,0,0,0,7
2007,8,1028,nwe,was,7,17,14,52
2007,8,1029,gnb,den,7,6,0,19
2007,8,1029,den,gnb,7,0,3,13
2007,9,1104,crd,tam,3,0,0,10
2007,9,1104,tam,crd,7,3,7,17
2007,9,1104,gnb,kan,0,6,7,33
2007,9,1104,kan,gnb,0,7,0,22
2007,9,1104,cin,buf,7,7,7,21
2007,9,1104,buf,cin,7,6,3,33
2007,9,1104,sfo,atl,7,0,6,16
2007,9,1104,atl,sfo,7,7,0,20
2007,9,1104,car,oti,0,0,0,7
2007,9,1104,oti,car,10,3,0,20
2007,9,1104,was,nyj,3,6,3,23
2007,9,1104,nyj,was,10,7,0,20
2007,9,1104,jax,nor,17,0,0,24
2007,9,1104,nor,jax,17,7,14,41
2007,9,1104,den,det,0,0,0,7
2007,9,1104,det,den,3,13,14,44
2007,9,1104,sdg,min,7,7,0,17
2007,9,1104,min,sdg,7,0,14,35
2007,9,1104,sea,cle,7,14,3,30
2007,9,1104,cle,sea,0,9,7,33
2007,9,1104,htx,rai,7,10,0,24
2007,9,1104,rai,htx,0,0,3,17
2007,9,1104,nwe,clt,0,7,3,24
2007,9,1104,clt,nwe,3,10,0,20
2007,9,1104,dal,phi,14,7,14,38
2007,9,1104,phi,dal,7,0,3,17
2007,9,1105,rav,pit,0,7,0,7
2007,9,1105,pit,rav,14,21,3,38
2007,10,1111,den,kan,3,3,14,27
2007,10,1111,kan,den,3,5,3,11
2007,10,1111,min,gnb,0,0,0,0
2007,10,1111,gnb,min,7,6,14,34
2007,10,1111,cle,pit,7,14,0,28
2007,10,1111,pit,cle,3,6,7,31
2007,10,1111,ram,nor,7,10,10,37
2007,10,1111,nor,ram,7,0,0,29
2007,10,1111,buf,mia,0,0,2,13
2007,10,1111,mia,buf,3,0,7,10
2007,10,1111,atl,car,7,0,3,20
2007,10,1111,car,atl,0,10,0,13
2007,10,1111,phi,was,7,0,6,33
2007,10,1111,was,phi,0,12,3,25
2007,10,1111,jax,oti,7,7,7,28
2007,10,1111,oti,jax,0,3,3,13
2007,10,1111,cin,rav,0,6,3,21
2007,10,1111,rav,cin,0,0,0,7
2007,10,1111,det,crd,7,0,7,21
2007,10,1111,crd,det,3,14,7,31
2007,10,1111,chi,rai,0,3,0,17
2007,10,1111,rai,chi,3,0,0,6
2007,10,1111,dal,nyg,7,10,7,31
2007,10,1111,nyg,dal,7,10,0,20
2007,10,1111,clt,sdg,0,7,0,21
2007,10,1111,sdg,clt,16,7,0,23
2007,10,1112,sfo,sea,0,0,0,0
2007,10,1112,sea,sfo,10,7,0,24
2007,11,1118,crd,cin,7,14,14,35
2007,11,1118,cin,crd,7,6,14,27
2007,11,1118,cle,rav,3,10,14,33
2007,11,1118,rav,cle,0,7,7,30
2007,11,1118,mia,phi,0,7,0,7
2007,11,1118,phi,mia,0,3,7,17
2007,11,1118,nor,htx,3,7,0,10
2007,11,1118,htx,nor,7,10,0,23
2007,11,1118,car,gnb,3,0,7,17
2007,11,1118,gnb,car,7,14,7,31
2007,11,1118,kan,clt,0,3,7,10
2007,11,1118,clt,kan,0,3,7,13
2007,11,1118,sdg,jax,0,3,7,17
2007,11,1118,jax,sdg,10,7,7,24
2007,11,1118,nyg,det,3,7,3,16
2007,11,1118,det,nyg,0,0,3,10
2007,11,1118,tam,atl,7,7,10,31
2007,11,1118,atl,tam,0,0,0,7
2007,11,1118,rai,min,3,16,0,22
2007,11,1118,min,rai,9,10,3,29
2007,11,1118,pit,nyj,0,7,6,16
2007,11,1118,nyj,pit,10,3,0,19
2007,11,1118,ram,sfo,7,3,0,13
2007,11,1118,sfo,ram,3,0,0,9
2007,11,1118,was,dal,7,3,3,23
